gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
SCARA3	408.517574114489	-0.253760194353222	0.0874072436294675	-3.06496801797367	0.00217693274681028	0.00350195726331033
HIST2H2BA	14.7278228565986	-0.494831084171102	0.169882815010106	-3.06455122925942	0.00217996835666757	0.00350630559876484
HMCN1	780.641618620394	0.343450571080345	0.10340816146357	3.06455461614283	0.00217994367324744	0.00350630559876484
TTC19	1026.17875650351	-0.110481986185352	0.0360315973989797	-3.06269538308409	0.0021935322586774	0.00352785297978867
G25496	7.29881376942298	-0.635709781401293	0.208125080873454	-3.06238146541854	0.00219583423637423	0.00353128592821321
URB1-AS1	53.1708498875816	0.288698800400393	0.0955286442277179	3.06171640671341	0.00220071846943057	0.00353887075517401
SUSD6	1277.56257257955	0.168920850857764	0.054698063838938	3.06151496401967	0.00220219984086218	0.00354098286268408
RP11-73M18.6	28.1663963976383	-0.377347239417043	0.117249933014087	-3.06072866332239	0.00220799089750689	0.003550023791295
SLC25A30	375.056679688735	0.142412674149019	0.0467049805360931	3.06041271406521	0.00221032177274117	0.00355350046074299
EXOC3L2	8.94974622870698	0.598731108762818	0.182474717557802	3.06025675508207	0.00221147317131669	0.00355508051812215
PRIMA1	23.45292570747	-0.511545427993336	0.154245956864206	-3.05927095134545	0.00221876379322343	0.00356652876526379
XLOC_010023	10.564826414616	-0.635125167797464	0.196927135070877	-3.05904345384902	0.00222044940151723	0.00356896623317038
ZNF280C	143.831694167276	-0.197480741528373	0.0639822034974907	-3.05900349003346	0.00222074562851946	0.00356917032346761
SHROOM3	508.996014906498	-0.296293703328458	0.0995001292706559	-3.05858685759259	0.00222383602423645	0.00357386481322193
BDKRB1	17.4390675094951	0.467552124365531	0.155202534335934	3.05779556234223	0.00222971635661441	0.00358304187520267
ELMOD2	947.118243393115	-0.120471571540499	0.0395801968394148	-3.05716257948532	0.00223443048006232	0.00359034364245308
CISH	164.311707615494	0.268658405531494	0.0869459476334495	3.05682149203133	0.0022369745049852	0.00359415758941927
TTC12	317.503406319616	-0.165873707718663	0.0549745449874038	-3.05674674737289	0.0022375323477292	0.00359477999001321
CRYZP1	22.5129172453249	-0.377871280744156	0.125049990824374	-3.05651520333147	0.00223926124243405	0.00359728354387516
CALD1	1891.72300296435	-0.239962234296552	0.0778876323554967	-3.05602807667692	0.00224290252044264	0.00360285864953492
USP32P1	8.6853378649871	-0.626907445666232	0.213209600062902	-3.05563694340166	0.00224583017290689	0.00360728666968242
RP1-197B17.5	7.74755583482052	0.595584594155917	0.232567670943192	3.05558816643991	0.00224619551640083	0.00360759870905261
AGPAT2	414.187690457821	0.184896832126041	0.0604465936017945	3.05547980528412	0.00224700734533391	0.003608627743386
CTD-2303H24.2	12.0073212309011	-0.67217016912398	0.192165497154758	-3.05537528046109	0.00224779068764501	0.00360961087580399
AF127936.9	14.3491482781068	-0.56035861717569	0.186786768846795	-3.05382264152817	0.00225945615976042	0.00362806757763099
DHFRL1	204.547105355272	-0.246545541408022	0.079851374299047	-3.05255539217174	0.00226901849134956	0.00364314465856399
INPP5F	643.064782976371	-0.144405095362641	0.0475349126325181	-3.05226205097578	0.00227123724495288	0.00364642946490798
RGS5	384.046586345782	0.271698007745787	0.0876273245877405	3.05208516602415	0.00227257611541585	0.00364830124253117
UBR7	640.75268300054	0.0868763061228378	0.0284682535870631	3.05120387583991	0.00227925752330723	0.00365874877456824
TRAIP	72.2758149504468	0.278679410627136	0.0911562080695318	3.05083875069897	0.00228203094912459	0.00366292195578774
TSPY26P	17.8379591064389	-0.404549230366104	0.140086334408717	-3.05068494833687	0.00228320012969877	0.00366451969975552
C9orf40	61.4092455054972	0.259870902020986	0.0840685637047214	3.04991247498819	0.0022890806500125	0.0036734187263997
DHX57	507.080201714675	0.121011418997555	0.0395436312097964	3.04991084028249	0.00228909310904868	0.0036734187263997
RP11-1020A11.1	7.01686695670798	-0.615344250286015	0.211767990845708	-3.04914458327328	0.00229494003972344	0.00368252134817287
FAM124A	30.6952093215443	-0.377149359856177	0.127702437178035	-3.04885379984586	0.00229716244350805	0.00368580701580292
PIPOX	21.7711696176234	-0.472061938586899	0.163863526180061	-3.04843904868298	0.00230033572089427	0.00369061774819068
SPRED2	232.636545125151	-0.153119672618543	0.0501401771191162	-3.0480323767218	0.00230345108206959	0.00369533483595919
G22682	8.2560288243148	-0.722090596170955	0.298776034150868	-3.04758518032613	0.00230688134667712	0.00370042977879511
ZNF653	43.8819000184551	-0.238189526872853	0.078214462080578	-3.04757259954598	0.0023069779164368	0.00370042977879511
C6orf52	8.94350272655383	-0.538160439540692	0.185090383113531	-3.04715295412628	0.00231020122674414	0.00370505393760196
AB019441.29	10.3237926208603	-0.462715862475727	0.154208688839159	-3.04712867207521	0.00231038786416283	0.00370505393760196
RP11-796E2.4	33.7717264609708	-0.3895199193664	0.125805216155617	-3.04715015827209	0.00231022271561777	0.00370505393760196
ADGRL4	130.984306001793	0.309891398698743	0.103333195832192	3.04680711072678	0.00231286076122326	0.00370873756616805
C15orf57	81.3357239977032	-0.241939085165178	0.0808630978034598	-3.04671405284351	0.00231357685462535	0.00370960376447228
DSG4	22.2358854587378	-0.914886254301777	0.238384357609565	-3.04603224218834	0.00231882968010466	0.00371774350293066
CTD-2291D10.4	4.90316856372507	-1.1888200762456	0.330873728365127	-3.04591057829057	0.00231976815426438	0.00371896539737929
GRIK1	29.0880360793747	-0.401985462916865	0.132643828559498	-3.04556038105626	0.00232247139927169	0.00372301610549916
BSN	13.9015782237753	-0.45868937746105	0.156657525797041	-3.0449159532533	0.0023274534113391	0.00373071887643045
MBNL2	2262.79968924472	-0.213037269036056	0.069544740291499	-3.04466351904768	0.00232940762334007	0.00373356752762753
RP11-135J2.3	9.68238170549967	-0.693522125654914	0.231137718187765	-3.04381473286123	0.00233598950242962	0.00374383239301077
ADAMTS17	90.2094550327855	-0.27225358137958	0.0888782809751305	-3.0433913950411	0.00233927862026295	0.00374881887256669
CALCOCO2	2181.34735137383	-0.109647058054281	0.0360890866115419	-3.04288669688764	0.00234320540769063	0.00375482641621429
BSPRY	686.790125051372	-0.151299363145939	0.049735195164455	-3.04217156518046	0.00234877980272962	0.00376347302484326
AC093382.1	15.4049448274056	0.534837952876002	0.17982309706041	3.0413682903387	0.00235505574506429	0.00377324233033853
LRP5L	44.84023115095	-0.277069828854381	0.0908475718066917	-3.04133080756976	0.00235534897050038	0.00377342544176191
RP11-337N6.2	8.63860296213849	-0.590866553880899	0.199568491493657	-3.04097189234378	0.002358158435704	0.0037776394023189
RP11-526I2.5	27.8503510995553	0.429076158353154	0.139819453394329	3.0408695152097	0.00235896037102241	0.003778637015125
PON3	238.294155656191	0.378063662781994	0.121215465792644	3.03991389130719	0.00236645796776342	0.00379035892634019
ZNF789	186.512598196751	-0.16703096554546	0.0547991406502241	-3.03893516277879	0.00237415944806741	0.00380240559283402
RPA2	668.773478094277	0.173108013369121	0.0563868978670798	3.03871388875355	0.0023759038003144	0.0038049103387781
BABAM1	167.877980527574	0.133050102542894	0.0441995361028783	3.03792490551334	0.00238213308532197	0.00381459659072593
CTC-260E6.6	5.8021493648572	-0.632405753108505	0.234674651043275	-3.03759926186645	0.0023847085065925	0.00381843075072305
SETX	3268.69574317723	-0.107069506000291	0.0352791676290423	-3.03756014178184	0.00238501806745248	0.00381863647456062
SIAH2	743.85596385299	0.139772434885903	0.0460400470228552	3.03737715403081	0.00238646655505832	0.00382066555671651
GAPDHP42	10.3706056170781	-0.471724672925125	0.160458402348425	-3.03546165833106	0.00240167757586273	0.00384472608515853
LRRC3	37.0855626097745	-0.336882546677301	0.110034509397167	-3.03435181845122	0.00241053141038816	0.0038586068302919
LTBP3	369.523509827441	-0.182430037877221	0.0598986328847895	-3.03410645785039	0.0024124928219627	0.00386145340641742
ENDOD1	3251.25370637182	-0.161921537462089	0.0535530497743368	-3.03275304882109	0.00242333824481939	0.00387851828375465
SULT1E1	178.783215747359	0.455624643774692	0.146057765360042	3.03266121029624	0.00242407579898659	0.00387940429908395
COL4A6	395.945631369737	-0.218725240077114	0.0712403400268568	-3.03255943828272	0.00242489336887574	0.00388041822452964
FAM87B	10.6910897252683	-0.491234018288825	0.163695765792757	-3.03238739760141	0.00242627600527419	0.00388233617112241
CRIPT	308.794258022184	0.168566770453828	0.0556305704682026	3.03159870805677	0.00243262369349795	0.00389219790959672
MYEF2	75.4160624530579	-0.386271038443987	0.127481538291659	-3.03145183433154	0.00243380746925645	0.00389379651860102
SDAD1P1	55.3753940189419	-0.281368119271648	0.0942734253079338	-3.03133651442515	0.00243473729637204	0.0038949886288798
TAS2R14	12.9793068096576	-0.552043359031203	0.178995766767845	-3.03114345651649	0.0024362946545719	0.00389718437955035
TMTC4	322.62734191014	-0.171592099278271	0.0569311596732456	-3.03107560860845	0.00243684218606538	0.00389776456460457
C20orf144	6.83745162180968	0.590102684763517	0.19283532863082	3.03087354484039	0.00243847350451056	0.00390007806318685
AC004231.2	16.4654125251371	-0.440356125879719	0.145412389669248	-3.03036910831102	0.00244255032724913	0.00390630223729939
CALM3	869.705757815426	0.153311430372833	0.0506561950572481	3.02927254908236	0.00245143417272797	0.00392021262110317
C1QTNF2	26.0762519487617	-0.453072096094536	0.159434977845963	-3.02879159437042	0.00245533997883739	0.00392616086394623
KCNIP2	8.9667456728129	-0.50724955905049	0.173186511010794	-3.02806675156965	0.00246123714546658	0.00393529220741522
RP3-395M20.12	20.524682213344	-0.460805869470458	0.152455819993996	-3.02791239962364	0.00246249459259753	0.00393700424326738
RP11-17G12.2	13.2017088057206	-0.462447716964352	0.150315239710153	-3.02680411997788	0.00247154060707935	0.00395116733546276
OSBPL10	342.711590381357	-0.135792224273754	0.0448429781962412	-3.02676135659961	0.00247189025934819	0.00395142675781797
G7666	10.6328783655115	-0.502719111185098	0.170238786371926	-3.02673644833773	0.00247209394115757	0.00395145281824685
MGLL	817.100861436188	0.252190440057531	0.0825487346233039	3.02643317766484	0.00247457510211855	0.00395511897479734
GAS2L2	7.72390697908144	-0.735556263510345	0.223538181080352	-3.0260097976221	0.00247804272976243	0.00396036112809626
DDX6	5520.30744602378	0.078680687034109	0.0259889124356265	3.02589328035855	0.00247899782591603	0.00396158731076973
TAS2R31	11.5997578832128	-0.523003765598842	0.170300386289228	-3.0251024050626	0.00248548956568136	0.00397166052595958
ZMAT5	50.2798628996255	-0.290238797222249	0.0968811046838834	-3.02478331275687	0.0024881131710131	0.00397555164042462
SLC4A4	11.4771239435227	-0.693360145855235	0.222012611524704	-3.02463607597054	0.00248932461905064	0.00397706410851949
AC139100.4	7.91362712233163	-0.616510524354736	0.198188428132689	-3.02462242780469	0.00248943694197919	0.00397706410851949
BTN2A1	302.196770666287	0.172787537093875	0.056877630564507	3.02405115383044	0.00249414262605279	0.00398427995592767
LYPLA1	4025.09761410043	0.178932738318442	0.0588613398609657	3.02352725668319	0.0024984652107927	0.00399088277270084
ALPK3	18.8291043496734	0.420893664749668	0.145011776489695	3.02349563250319	0.00249872635563815	0.00399099760567274
CTD-3184A7.4	27.7455401264554	0.310341540125126	0.103736499565899	3.02316012936702	0.00250149839769105	0.00399512255456747
CUL4B	1503.08375311828	0.0977740506031933	0.0322535337602429	3.02250446971852	0.0025069238054706	0.00400348422641151
PPP1R9B	613.308845246698	0.151060412691659	0.0500296478102065	3.02240882460338	0.00250771614219772	0.00400444631278702
BNIP2	2927.97449456088	-0.124950919595255	0.0411103242799815	-3.02228378866184	0.0025087523018975	0.00400579757268225
RP13-942N8.1	15.1273372966238	-0.41984583986607	0.135488095588436	-3.02220304113137	0.00250942165630591	0.00400656298365982
AC004057.1	24.6512572486013	0.351310308497191	0.112396769060668	3.02165843962559	0.00251394038365018	0.00401347375353281
SCN1B	14.1495445640386	-0.59749595441935	0.195987289948019	-3.02153870765965	0.00251493483441384	0.00401475744043293
ASH2L	613.278573219543	-0.100485925909787	0.0330255919256635	-3.02095053479468	0.00251982521498368	0.00402225979362469
PKD1L2	11.3888640311386	-0.714497545975958	0.22973320761929	-3.02050541712318	0.00252353193962105	0.00402773538490433
